No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture speciale,Surface terrain,Type de voie_AV,Type de voie_BD,Type de voie_CHE,Type de voie_CITE,Type de voie_FG,Type de voie_GR,Type de voie_PL,Type de voie_QUAI,Type de voie_RTE,Type de voie_RUE,Type de voie_SQ,Type de voie_VOIE,Type local_Dépendance,Type local_Local industriel. commercial ou assimilé,Type local_Maison,Nature culture_AG,Nature culture_BT,Nature culture_Inconnu,Nature culture_J,Nature culture_L,Nature culture_P,Nature culture_S,Nature culture_T,Nature culture_VE,Nature culture_VI
1,3/5/24,Vente,"73500,00",110.0,,820,DE CHALEZEULE,25000,BESANCON,25,56,,CO,186,,58.0,"73,75",,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,11/4/24,Vente,"196300,00",6.0,B,3200,LUC BRETON,25000,BESANCON,25,56,,AD,74,,24.0,,27.0,"82,34",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,11/4/24,Vente,"196300,00",6.0,B,3200,LUC BRETON,25000,BESANCON,25,56,,AD,74,,24.0,,27.0,"82,34",,,,,,,2,2.0,,0.12930602091076115,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,30/04/2024,Vente,"69500,00",23.0,,3650,NICOLAS BRUAND,25000,BESANCON,25,56,,BH,78,,49.0,,72.0,"32,73",,,,,,,2,2.0,,-0.04055468805372304,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,30/04/2024,Vente,"69500,00",23.0,,3650,NICOLAS BRUAND,25000,BESANCON,25,56,,BH,78,,49.0,,72.0,"32,73",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,30/04/2024,Vente,"106480,00",60.0,B,5160,DE VESOUL,25000,BESANCON,25,56,,BK,116,,168.0,,222.0,"33,20",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,30/04/2024,Vente,"106480,00",60.0,B,5160,DE VESOUL,25000,BESANCON,25,56,,BK,116,,152.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,30/04/2024,Vente,"106480,00",60.0,B,5160,DE VESOUL,25000,BESANCON,25,56,,BK,116,,168.0,,222.0,"33,20",,,,,,,2,2.0,,-0.03694063041618082,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,29/04/2024,Vente,"104400,00",4.0,,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,291.0,,339.0,"58,48",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,29/04/2024,Vente,"104400,00",4.0,,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,291.0,,339.0,"58,48",,,,,,,2,2.0,,0.06063892579745904,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,29/04/2024,Vente,"104400,00",2.0,B,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,699.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,2/5/24,Vente,"1,00",76.0,,1900,DES ESSARTS L AMOUR,25000,BESANCON,25,56,,LT,336,,,,,,,,,,,,0,,,0.0006235630426947613,,,-0.2084083646527395,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2/5/24,Vente,"1,00",,,B138,AUX ESSARTS LAMOUR,25000,BESANCON,25,56,,LT,337,,,,,,,,,,,,0,,,0.0006235630426947613,,,3.583829607530108,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,29/04/2024,Vente,"3600,00",5.0,,5050,DES VAREILLES,25000,BESANCON,25,56,,CS,514,,,,,,,,,,,,0,,,0.0006235630426947613,,,-1.0291165825132065,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,30/04/2024,Vente,"162000,00",4.0,,442,FRANCOIS XAVIER BICHAT,25000,BESANCON,25,56,,LZ,27,,45.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,30/04/2024,Vente,"162000,00",8.0,,442,FRANCOIS XAVIER BICHAT,25000,BESANCON,25,56,,LZ,27,,170.0,,85.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,30/04/2024,Vente,"162000,00",8.0,,442,FRANCOIS XAVIER BICHAT,25000,BESANCON,25,56,,LZ,27,,170.0,,85.0,,,,,,,,2,2.0,,0.049796752884832395,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,23/04/2024,Vente,"237100,00",2.0,A,2740,ISENBART,25000,BESANCON,25,56,,CW,69,,165.0,,186.0,"51,82",,,,,,,2,2.0,,0.07148109871008569,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,23/04/2024,Vente,"237100,00",1.0,B,1534,DENFERT ROCHEREAU,25000,BESANCON,25,56,,CW,69,,441.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,23/04/2024,Vente,"237100,00",2.0,A,2740,ISENBART,25000,BESANCON,25,56,,CW,69,,165.0,,186.0,"51,82",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,15/04/2024,Vente,"236000,00",22.0,A,4550,RONCHAUX,25000,BESANCON,25,56,,AN,28,,14.0,,28.0,,29.0,,3.0,"81,96",,,4,2.0,,0.1401481938233878,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,15/04/2024,Vente,"236000,00",22.0,A,4550,RONCHAUX,25000,BESANCON,25,56,,AN,28,,14.0,,28.0,,29.0,,3.0,"81,96",,,4,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,15/04/2024,Vente,"236000,00",22.0,A,4550,RONCHAUX,25000,BESANCON,25,56,,AN,28,,14.0,,28.0,,29.0,,3.0,"81,96",,,4,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,15/04/2024,Vente,"236000,00",22.0,A,4550,RONCHAUX,25000,BESANCON,25,56,,AN,28,,14.0,,28.0,,29.0,,3.0,"81,96",,,4,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,11/4/24,Vente,"8000,00",,,B083,LES CHEVANNEY,25000,BESANCON,25,56,,IM,42,,,,,,,,,,,,0,,,0.0006235630426947613,,,0.7600902219412217,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,25/04/2024,Vente,"103000,00",20.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CW,178,,267.0,"27,75",,,,,,,,,1,2.0,,-0.05862497624143412,-0.021979156575208856,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,29/04/2024,Vente,"160000,00",3.0,,4769,SOPHIE TREBUCHET,25000,BESANCON,25,56,,CO,198,,147.0,,283.0,,,,,,,,2,2.0,,0.10762167508550786,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,29/04/2024,Vente,"160000,00",1.0,,4769,SOPHIE TREBUCHET,25000,BESANCON,25,56,,CO,198,,414.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,29/04/2024,Vente,"160000,00",3.0,,4769,SOPHIE TREBUCHET,25000,BESANCON,25,56,,CO,198,,203.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,15/04/2024,Vente,"304000,00",34.0,,1920,FABRE,25000,BESANCON,25,56,,CS,146,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.1256038318162428,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,15/04/2024,Vente,"304000,00",34.0,,1920,FABRE,25000,BESANCON,25,56,,CS,146,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.1256038318162428,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,15/04/2024,Vente,"304000,00",34.0,,1920,FABRE,25000,BESANCON,25,56,,CS,146,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.1256038318162428,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,15/04/2024,Vente,"304000,00",34.0,,1920,FABRE,25000,BESANCON,25,56,,CS,146,,,,,,,,,,,,0,1.0,,0.4220446895516808,3.717994126262336,,-0.1256038318162428,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,12/4/24,Vente,"14000,00",28.0,A,4272,PROFESSEUR PAUL MILLERET,25000,BESANCON,25,56,,LY,143,,8.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,15/04/2024,Vente,"72500,00",38.0,,3690,OCTAVE DAVID,25000,BESANCON,25,56,,DX,6,,61.0,,69.0,"62,99",,,,,,,2,2.0,,0.07148109871008569,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17/04/2024,Vente,"85000,00",22.0,,80,ALEXIS CHOPARD,25000,BESANCON,25,56,,CV,107,,89.0,"55,20",90.0,,91.0,,,,,,3,2.0,,0.04256863760974796,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17/04/2024,Vente,"85000,00",22.0,,80,ALEXIS CHOPARD,25000,BESANCON,25,56,,CV,107,,89.0,"55,20",90.0,,91.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,17/04/2024,Vente,"85000,00",22.0,,80,ALEXIS CHOPARD,25000,BESANCON,25,56,,CV,107,,89.0,"55,20",90.0,,91.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,23/04/2024,Vente,"111500,00",11.0,,3610,DU MUGUET,25000,BESANCON,25,56,,BY,68,,146.0,"60,10",147.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,23/04/2024,Vente,"111500,00",11.0,,3610,DU MUGUET,25000,BESANCON,25,56,,BY,68,,146.0,"60,10",147.0,,,,,,,,2,2.0,,0.05341081052237461,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,15/04/2024,Vente,"128300,00",1.0,B,4760,DU 60EME RI,25000,BESANCON,25,56,,HY,367,,685.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,15/04/2024,Vente,"128300,00",3.0,,4760,DU 60EME RI,25000,BESANCON,25,56,,HY,367,,143.0,,160.0,"57,73",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,15/04/2024,Vente,"128300,00",3.0,,4760,DU 60EME RI,25000,BESANCON,25,56,,HY,367,,143.0,,160.0,"57,73",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,15/04/2024,Vente,"128300,00",3.0,,4760,DU 60EME RI,25000,BESANCON,25,56,,HY,367,,143.0,,160.0,"57,73",,,,,,,2,2.0,,0.05341081052237461,1.2246786043706395,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,10/4/24,Vente,"104900,00",2.0,B,3660,NICOLAS NICOLE,25000,BESANCON,25,56,,BR,106,,184.0,"54,98",185.0,,186.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,10/4/24,Vente,"104900,00",2.0,B,3660,NICOLAS NICOLE,25000,BESANCON,25,56,,BR,106,,184.0,"54,98",185.0,,186.0,,,,,,3,2.0,,0.03895457997220574,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,10/4/24,Vente,"104900,00",2.0,B,3660,NICOLAS NICOLE,25000,BESANCON,25,56,,BR,106,,184.0,"54,98",185.0,,186.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,23/04/2024,Vente,"188100,00",13.0,C,5250,DES VIGNERONS,25000,BESANCON,25,56,,DZ,332,,10.0,,15.0,,41.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,23/04/2024,Vente,"188100,00",13.0,C,5250,DES VIGNERONS,25000,BESANCON,25,56,,DZ,332,,10.0,,15.0,,41.0,,,,,,3,2.0,,0.07870921398517013,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,23/04/2024,Vente,"188100,00",13.0,C,5250,DES VIGNERONS,25000,BESANCON,25,56,,DZ,332,,31.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,23/04/2024,Vente,"188100,00",13.0,C,5250,DES VIGNERONS,25000,BESANCON,25,56,,DZ,332,,43.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,24/04/2024,Vente,"89000,00",38.0,,3630,NARCISSE LANCHY,25000,BESANCON,25,56,,BS,3,,143.0,,144.0,,82.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,24/04/2024,Vente,"89000,00",38.0,,3630,NARCISSE LANCHY,25000,BESANCON,25,56,,BS,3,,143.0,,144.0,,82.0,,,,,,3,2.0,,0.013656176509410221,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,11/4/24,Vente,"37000,00",17.0,,2750,DE L ILE DE FRANCE,25000,BESANCON,25,56,,EO,150,,8.0,"42,27",,,,,,,,,1,4.0,,0.006428061234325787,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,19/04/2024,Vente,"300000,00",10.0,,3860,PASTEUR,25000,BESANCON,25,56,,AW,53,,28.0,,32.0,,41.0,,54.0,,,,4,4.0,,0.3461494791632942,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,30/04/2024,Vente,"300000,00",10.0,,3860,PASTEUR,25000,BESANCON,25,56,,AW,53,,28.0,,32.0,,41.0,,54.0,,,,4,4.0,,0.3461494791632942,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,15/04/2024,Vente,"47000,00",30.0,,3828,DU PARC,25000,BESANCON,25,56,,EP,83,,161.0,"51,01",,,,,,,,,1,2.0,,0.020884291784494656,-0.021979156575208856,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,15/04/2024,Vente,"47000,00",9001.0,,3828,DU PARC,25000,BESANCON,25,56,,EP,83,,48.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
